# WINGS                 Weights     Bar   SFR1        SFR2                    SFR3                    SFR4        logM                 M1                     M2                     M3                      M4                      Mtotal                  F1                      F2                      F3                      F4                     Mtype                 
  J101820.47-103124.8   1.333       1.0   0.21207     0.1545149928437518      0.9132560727377966      0.50156     11.115243911743164   4241400.000000001      8.807354592093852E7    6.849420545533475E9     6.77106E9               1.3712795491454414E10   3.093023594381737E-4    0.006422727296985104    0.49949119053091107     0.4937767798126656     4.300000190734863     
  J101844.26-103105.8   1.2895504   0.0   0.097373    0.08121629260050689     0.40408113061933243     0.17924     10.197464942932129   1947460.0              4.629328678228893E7    3.030608479644993E9     2.41974E9               5.498589226427282E9     3.5417448363666285E-4   0.008419120773705817    0.5511610987558959      0.4400656059867615     0.4000000059604645    
  J101838.53-102208.3   1.2027962   0.0   0.0         0.03231932091043988     0.27494526818444914     0.30819     10.261229515075684   0.0                    1.8422012918950733E7   2.0620895113833685E9    4.160565E9              6.24107652430232E9      0.0                     0.0029517364267553346   0.3304060610943857      0.666642202478859      1.7999999523162842    
  J101757.67-103345.7   1.530756    1.0   0.023008    3.1545032305174946E-4   0.806381088655219       0.94125     10.395188331604004   460160.0               179806.6841394972      6.047858164914143E9     1.2706875E10            1.875537313159828E10    2.4534835791922548E-5   9.586942519238196E-6    0.3224600290529523      0.6775058491687366     -1.2999999523162842   
  J101751.10-103458.6   1.2135923   0.0   0.97613     0.3193380869469735      0.08957443565502604     0.55018     10.380712509155273   1.95226E7              1.820227095597749E8    6.718082674126953E8     7.42743E9               8.30078357697247E9      0.002351898446570564    0.021928376745628118    0.08093311446842018     0.8947866103393811     -0.6000000238418579   
  J101759.13-101639.8   1.3151684   0.0   0.0         0.03916892714037277     0.42840671425815163     0.48306     10.002382278442383   0.0                    2.232628847001248E7    3.213050356936137E9     6.52131E9               9.75668664540615E9      0.0                     0.002288306397594988    0.32931777699850323     0.6683939166039017     -2.0                  
  J101725.19-102658.2   1.116       1.0   0.20673     0.046477632367463044    0.2923388051321628      0.18793     10.113411903381348   4134600.0              2.6492250449453935E7   2.192541038491221E9     2.537055E9              4.760222888940675E9     8.685727741038825E-4    0.005565338234687039    0.46059629761982473     0.5329697913713843     -3.700000047683716    
  J101709.09-101524.2   1.2027962   1.0   0.020515    0.06485401200456206     0.05848329153000193     0.3334      10.091511726379395   410300.0               3.6966786842600375E7   4.3862468647501445E8    4.5009E9                4.976901773317615E9     8.24408474765804E-5     0.007427670572240011    0.08813207622995263     0.9043578123503309     1.0                   
  J101720.27-102852.7   1.5813721   0.0   0.082827    0.1476754351213251      0.2928141168242331      0.12074     9.713376998901367    1656540.0              8.417499801915531E7    2.1961058761817484E9    1.62999E9               3.911927414200904E9     4.234587773757004E-4    0.02151752553321593     0.5613871740588905      0.4166718416305178     -4.699999809265137    
  J101705.36-101502.0   1.1402509   0.0   0.046781    0.15293507180267654     0.0675450308219178      0.51196     10.608183860778809   935620.0000000001      8.717299092752562E7    5.065877311643835E8     6.91146E9               7.506156342091909E9     1.246470173760396E-4    0.011613532539775366    0.06748963225340991     0.9207721881894386     4.099999904632568     
  J101721.66-103049.6   1.4095081   1.0   0.0         0.00936131437516166     0.13023675381053443     0.0068473   9.523978233337402    0.0                    5335949.193842147      9.767756535790082E8     9.243855E7              1.0745501527728505E9    0.0                     0.004965751649723244    0.9090089011280325      0.08602534722224418    2.299999952316284     
  J101658.57-102833.7   1.3997605   0.0   0.01471     0.1399732052491548      0.25997163438163223     0.061029    9.645214080810547    294200.0               7.978472699201824E7    1.9497872578622417E9    8.238915E8              2.85375768485426E9      1.0309214463491656E-4   0.027957779111891488    0.6832350441701277      0.2887040845733459     -1.5                  
  J101652.38-102730.7   1.2083073   0.0   0.010483    0.046906529389835735    1.4546087627821724      0.44138     10.356305122375488   209659.99999999997     2.6736721752206367E7   1.0909565720866293E10   5.95863E9               1.68951421026185E10     1.2409484260419788E-5   0.001582509433173845    0.6457220456982998      0.3526830353842658     -4.599999904632568    
  J101659.65-103738.1   1.4689441   0.0   0.0         0.29874541547628336     0.1974890700366583      1.4517      10.474550247192383   0.0                    1.702848868214815E8    1.4811680252749374E9    1.959795E10             2.124940291209642E10    0.0                     0.008013631607716622    0.06970398327906752     0.9222823851132158     -4.900000095367432    
  J101700.87-103032.0   1.2135923   0.0   0.44842     0.7574874728250839      1.5373281979548523      0.86464     10.642264366149902   8968399.999999998      4.317678595102978E8    1.1529961484661392E10   1.167264E10             2.364333774417169E10    3.7932038602336485E-4   0.018261713476420336    0.48766217398825756     0.4936967921492987     -4.900000095367432    
  J101654.64-103320.2   1.2135923   0.0   0.0         0.019549651233942332    1.232733277059618       1.3698      10.775169372558594   0.0                    1.1143301203347128E7   9.245499577947134E9     1.84923E10              2.7748942879150482E10   0.0                     4.015757015277071E-4    0.33318384841585647     0.6664145758826158     -2.200000047683716    
  J101557.91-102318.5   1.3151684   0.0   0.0         0.021374848456272844    0.2530919303492186      0.25546     9.860028266906738    0.0                    1.218366362007552E7    1.8981894776191397E9    3.44871E9               5.359083141239215E9     0.0                     0.0022734604593684683   0.3542004159279024      0.6435261236127292     -0.699999988079071    
  J101651.87-103613.4   1.298052    0.0   0.0         0.23703591373722002     1.079864465560486       1.1164      10.725801467895508   0.0                    1.351104708302154E8    8.098983491703646E9     1.50714E10              2.330549396253386E10    0.0                     0.005797365678986264    0.3475139168782971      0.6466887174427167     -2.5                  
  J101721.62-104254.9   1.37562     0.0   0.0         0.10053925180161041     1.4097120393594444      1.5202      10.674657821655273   0.0                    5.7307373526917934E7   1.0572840295195833E10   2.05227E10              3.115284766872275E10    0.0                     0.0018395548983618005   0.3393859979552012      0.6587744471464371     -4.900000095367432    
  J101644.26-103757.4   1.28826     0.0   0.0         0.046568204530361666    0.3535481767316226      0.13313     9.797571182250977    0.0                    2.654387658230615E7    2.6516113254871697E9    1.797255E9              4.475410202069476E9     0.0                     0.005931048861181928    0.5924845334313795      0.40158441770743847    -1.100000023841858    
  J101654.05-104308.4   1.3525921   0.0   0.0         0.008343799498590054    0.03930141954466525     0.46981     10.111900329589844   0.0                    4755965.71419633       2.9476064658498937E8    6.342435E9              6.641951612299186E9     0.0                     7.160494372451472E-4    0.04437861998861426     0.9549053305741406     -2.700000047683716    
  J101712.94-104245.5   1.37562     1.0   0.042315    0.6029072881747891      0.8728751012926876      2.1744      10.851882934570312   846299.9999999999      3.436571542596298E8    6.546563259695157E9     2.93544E10              3.624546671395479E10    2.3349126848852734E-5   0.009481383064307987    0.1806174358674951      0.809877831941348      -3.0                  
  J101653.16-104341.4   1.4689441   1.0   0.0         0.03174712528799853     1.465543222072159       0.033411    10.166492462158203   0.0                    1.8095861414159164E7   1.0991574165541191E10   4.510485E8              1.146071852695535E10    0.0                     0.0015789465007449669   0.959065013217911       0.03935604028134398    -3.200000047683716    
  J101635.48-104232.8   1.5843242   0.0   0.0         0.03172846634245028     0.04252278603125603     0.14424     9.402080535888672    0.0                    1.808522581519666E7    3.1892089523442024E8    1.94724E9               2.284246121049617E9     0.0                     0.007917371796558619    0.13961757110826362     0.8524650570951778     -2.0999999046325684   
  J101645.72-104357.1   1.4095081   0.0   0.0         0.12231241082732315     0.744200484275516       0.02093     10.080879211425781   0.0                    6.97180741715742E7     5.58150363206637E9      2.82555E8               5.933776706237945E9     0.0                     0.01174935924000685     0.940632569843546       0.04761807091644704    -4.5                  
  J101627.20-104546.9   1.4953988   0.0   0.0         0.03211400135362038     0.05795133127532317     0.20672     9.473949432373047    0.0                    1.8304980771563616E7   4.3463498456492376E8    2.79072E9               3.2436599653364873E9    0.0                     0.005643310632797699    0.13399523661840926     0.860361452748793      -4.699999809265137    
  J101531.30-104906.3   1.2027962   0.0   0.0091671   0.1238909717445914      0.973853955238279       0.79677     10.578471183776855   183341.99999999997     7.061785389441709E7    7.303904664287092E9     1.0756395E10            1.813110086018151E10    1.0112016993002626E-5   0.0038948464541115643   0.40283845534870477     0.5932565861801906     -2.799999952316284    
  J101541.18-105803.2   1.0235415   1.0   0.0         0.08034878556760353     1.298321869573606       2.122       11.143841743469238   0.0                    4.579880777353401E7    9.737414021802046E9     2.8647E10               3.843021282957558E10    0.0                     0.0011917396340383423   0.253379133365304       0.7454291270006578     0.800000011920929     
  J101538.03-105223.9   1.1402509   1.0   0.0         0.2946513474364084      0.04092241124831179     3.3805      11.370491027832031   0.0                    1.679512680387528E8    3.069180843623384E8     4.563675E10             4.611161935240109E10    0.0                     0.003642276510725216    0.006655981478697663    0.9897017420105771     0.8999999761581421    
  J101535.82-105424.8   1.0235415   0.0   0.0         0.11246312185263063     0.26923221541578235     1.916       10.844250679016113   0.0                    6.4103979455999464E7   2.0192416156183674E9    2.5866E10               2.7949345595074368E10   0.0                     0.00229357711571239     0.07224647205959009     0.9254599508246975     0.0                   
  J101610.52-105401.1   1.4100276   0.0   0.0         0.03899874197252354     0.22255473663901215     0.36511     10.0068941116333     0.0                    2.2229282924338415E7   1.669160524792591E9     4.928985E9              6.620374807716929E9     0.0                     0.0033577076177661756   0.2521247774139558      0.7445175149682781     -2.799999952316284    
  J101641.94-104737.8   1.2801605   0.0   0.0         0.0752669603735835      0.36945999903530774     0.66311     10.298580169677734   0.0                    4.2902167412942596E7   2.770949992764808E9     8.951985E9              1.176583716017775E10    0.0                     0.0036463336037105636   0.2355081032519531      0.7608455631443364     -2.9000000953674316   
  J101641.29-105902.6   1.2083073   1.0   0.087514    0.3112117802225871      0.006298311692070229    0.28025     10.381582260131836   1750279.9999999998     1.7739071472687465E8   4.723733769052672E7     3.783375E9              4.0097533324174013E9    4.3650565381406903E-4   0.04423980729506104     0.01178060937280854     0.9435430776783164     4.699999809265137     
  J101558.11-110213.0   1.1805553   0.0   0.039102    0.009486921856501723    0.073704963341694       0.087693    9.611846923828125    782040.0               5407545.458205981      5.52787225062705E8      1.1838555E9             1.742832310520911E9     4.487178687697487E-4    0.003102734224952332    0.31717751715165515     0.6792710307546228     1.5                   
  J101535.37-110027.0   1.2974157   0.0   0.0         0.0526300870830057      0.02650023152614316     0.43128     10.061821937561035   0.0                    2.9999149637313247E7   1.9875173644607368E8    5.82228E9               6.051030886083387E9     0.0                     0.004957692367148139    0.03284592992297854     0.9621963777098732     -1.100000023841858    
  J101539.34-110048.1   1.079685    0.0   0.0052648   0.002957712823592748    0.5378742764808027      0.36583     10.161709785461426   105296.0               1685896.3094478664     4.0340570736060195E9    4.938705E9              8.974553265915466E9     1.1732728847897599E-5   1.878529503914971E-4    0.4494994852754398      0.5503009290453209     -4.300000190734863    
  J101605.35-105738.4   1.2895504   1.0   0.0         0.023980264798920542    0.12708691095890412     0.66563     10.236061096191406   0.0                    1.366875093538471E7    9.531518321917809E8     8.986005E9              9.952825583127165E9     0.0                     0.0013733538100534066   0.09576695826033976     0.9028596879296069     -1.0                  
  J101625.17-105854.3   1.2224939   1.0   0.74065     0.029965188073036622    0.6035809183870345      0.52481     11.221589088439941   1.4813E7               1.7080157201630875E7   4.526856887902759E9     7.084935E9              1.164368504510439E10    0.0012721917453639951   0.0014669030582214401   0.3887821484664844      0.6084787567299302     3.5                   
  J101533.96-110551.4   1.4239538   0.0   0.054329    0.04695730058444116     0.27620701813621457     0.099141    9.763507843017578    1086580.0              2.6765661333131462E7   2.0715526360216093E9    1.3384035E9             3.437808377354741E9     3.1606764564233236E-4   0.007785675754774497    0.6025794368491207      0.3893188197504624     -0.20000000298023224  
  J101547.80-110656.8   1.1248595   1.0   0.0         0.018887585769883267    0.007732129075824812    3.5214      10.999554634094238   0.0                    1.0765923888833463E7   5.799096806868609E7     4.75389E10              4.760765689195752E10    0.0                     2.2613849518505032E-4   0.001218101705788479    0.9985557597990264     -2.200000047683716    
  J101553.69-110823.9   1.1865605   0.0   0.014688    0.015452696367256267    0.06404717827513023     1.4272      10.503715515136719   293760.0               8808036.929336073      4.803538370634768E8     1.92672E10              1.9756655633992813E10   1.4868913314182782E-5   4.458263125354669E-4    0.02431351975569144     0.9752257850184589     -2.0                  
  J101720.67-104414.8   1.2666601   1.0   0.0         0.09911435103825236     0.49791338028169013     0.44007     10.23136043548584    0.0                    5.649518009180385E7    3.734350352112676E9     5.940945E9              9.73179053220448E9      0.0                     0.0058052194922249695   0.38372695546158225     0.6104678250461929     -2.5                  
  J101614.16-110522.8   1.0235415   0.0   0.0         0.1071184333713584      1.1440882500482348      1.4892      10.764180183410645   0.0                    6.105750702167429E7    8.580661875361761E9     2.0104200000000004E10   2.874591938238344E10    0.0                     0.002124040849397657    0.29850017184074856     0.6993757873098538     -4.0                  
  J101710.17-104624.5   1.2135923   1.0   0.13704     0.035877385877372825    0.5105564152035501      0.61787     10.903942108154297   2740800.0              2.045010995010251E7    3.8291731140266256E9    8.341245000000001E9     1.2193609023976728E10   2.2477348540622118E-4   0.0016771170791101085   0.31403115406580495     0.6840669553696788     3.200000047683716     
  J101613.77-110205.1   1.3151684   0.0   0.085502    0.024850164266941973    0.04437098688018522     0.52489     9.902697563171387    1710039.9999999998     1.4164593632156923E7   3.327824016013891E8     7.086015E9              7.434672035233546E9     2.3000880091226272E-4   0.0019052075955778148   0.044760871767349636    0.9531039118361603     -1.399999976158142    
  J101655.50-104828.8   1.4095081   0.0   0.003419    0.013942469363177737    0.22008347482153193     0.2309      9.859952926635742    68380.0                7947207.5370113095     1.6506260611614892E9    3.11715E9               4.775791648698501E9     1.4318045055134456E-5   0.001664060771825564    0.34562354947191176     0.6526980717112075     -4.800000190734863    
  J101716.93-105114.5   1.28826     0.0   0.0         0.008307449261378459    0.0042396295581709435   0.20144     9.617622375488281    0.0                    4735246.078985721      3.1797221686282072E7    2.71944E9               2.755972467765268E9     0.0                     0.0017181761190906905   0.011537568701499202    0.9867442551794101     -3.4000000953674316   
  J101715.56-104326.9   1.37562     0.0   0.0         0.2590371465316062      0.03848114344973953     0.099975    10.165371894836426   0.0                    1.4765117352301553E8   2.886085758730465E8     1.3496625E9             1.785922249396062E9     0.0                     0.08267502886698798     0.16160198237669313     0.7557229887563189     4.400000095367432     
  J101717.75-105820.9   1.2083073   0.0   0.0         0.006399007121206309    0.696313394752074       0.83331     10.398019790649414   0.0                    3647434.0590875964     5.222350460640554E9     1.1249685E10            1.6475682894699642E10   0.0                     2.2138287574477442E-4   0.3169732322488815      0.6828053848753737     -3.0                  
  J101722.83-110110.3   1.4953988   0.0   0.0         0.02602926781565609     0.17858332047076983     0.24075     9.729214668273926    0.0                    1.483668265492397E7    1.3393749035307739E9    3.2501249999999995E9    4.604336586185698E9     0.0                     0.0032223279895388585   0.29089422079812205     0.7058834512123391     -2.4000000953674316   
  J101724.29-104327.1   1.37562     0.0   0.0         0.1467193588246928      1.4106029567817866      1.4747      10.720478057861328   0.0                    8.36300345300749E7     1.05795221758634E10     1.990845E10             3.0571602210393475E10   0.0                     0.0027355463398527104   0.34605717106533146     0.6512072825948159     -1.399999976158142    
  J101806.52-110124.7   1.4100276   0.0   0.046589    0.23698184916704895     0.16845145765000966     0.28437     9.843255996704102    931779.9999999999      1.3507965402521792E8   1.2633859323750725E9    3.838995E9              5.2383923664002905E9    1.7787518284742364E-4   0.025786471225721055    0.2411781791067407      0.7328574744846909     -4.400000095367432    
  J101823.75-110909.5   1.079685    0.0   0.011797    0.17715128748612163     1.2452758055180397      0.75059     10.552302360534668   235940.0               1.0097623386708933E8   9.339568541385298E9     1.0132965E10            1.9573745715252388E10   1.2053901355025228E-5   0.0051587588464688154   0.4771477405118048      0.5176814467403713     -4.800000190734863    
  J101816.63-105923.2   1.4100276   0.0   0.037092    0.1613762472636173      0.033180141809762684    0.15167     9.559112548828125    741840.0               9.198446094026186E7    2.4885106357322013E8    2.047545E9              2.389122364513482E9     3.1050732730094694E-4   0.03850136029302687     0.10416003268375744     0.8570280996959148     -0.800000011920929    
  J101757.19-104832.0   1.4095081   0.0   0.0         0.02573204234941859     0.06956301514566854     0.76977     10.061445236206055   0.0                    1.4667264139168598E7   5.2172261359251404E8    1.0391895E10            1.0928284877731682E10   0.0                     0.001342137792276604    0.04774057589362594     0.9509172863140976     -3.5999999046325684   
  J101746.97-104517.3   1.2666601   0.0   0.0         0.02059634167497197     0.4297920075245997      0.022358    9.73680305480957     0.0                    1.1739914754734023E7   3.223440056434498E9     3.01833E8               3.537012971189232E9     0.0                     0.003319160786336266    0.9113452743009582      0.08533556491270548    -4.900000095367432    
  J101756.12-104600.4   1.3525921   0.0   0.0         0.0895167150873446      0.2562248493150685      0.081079    9.678716659545898    0.0                    5.102452759978642E7    1.9216863698630137E9    1.0945665E9             3.0672773974628E9       0.0                     0.01663512000642428     0.6265120890117731      0.3568527909818026     -2.799999952316284    
  J101823.09-105051.4   1.116       1.0   0.0         0.023074936548383638    0.31638197954852404     0.089752    9.976162910461426    0.0                    1.3152713832578672E7   2.37286484661393E9      1.211652E9              3.597669560446509E9     0.0                     0.0036558982451257364   0.659556083944361       0.3367880178105132     -3.5                  
  J101911.67-105220.9   1.3151684   0.0   0.0065789   0.011017926045335575    0.15372074474242717     0.15209     9.519402503967285    131578.0               6280217.845841277      1.1529055855682037E9    2.0532150000000002E9    3.2125323814140453E9    4.095771944937842E-5    0.0019549119200090188   0.35887749871045177     0.6391266316500898     -4.800000190734863    
  J101846.65-104509.1   1.2083073   1.0   0.0         0.0020593475393347366   0.001923976847385684    0.71523     10.274404525756836   0.0                    1173828.0974208        1.442982635539263E7     9.655605000000002E9     9.671208654452816E9     0.0                     1.2137346420298214E-4   0.0014920396065231053   0.9983865869292738     -1.2999999523162842   
  J101754.54-104345.6   1.3525921   0.0   0.0029535   0.010871097562913223    0.21171302816901408     0.088397    9.718871116638184    59070.0                6196525.610860537      1.5878477112676055E9    1.1933595000000002E9    2.7874628068784666E9    2.119131414210667E-5    0.0022229984900855775   0.5696390665193316      0.42811674367644065    2.0                   
  J101806.91-104240.6   1.4095081   0.0   0.0         0.025789403759038904    0.6192259212811113      0.039758    9.851539611816406    0.0                    1.4699960142652174E7   4.644194409608335E9     5.36733E8               5.195627369750987E9     0.0                     0.0028292945387568672   0.8938659528677706      0.1033047525934725     -2.200000047683716    
  J125302.41-155316.0   1.0672358   0.0   0.0         0.033015786883109695    0.9310646379509936      0.75619     10.421293258666992   0.0                    1.8818998523372523E7   6.982984784632452E9     1.0208565E10            1.7210368783155823E10   0.0                     0.001093468638614595    0.40574289096389715     0.5931636403974884     -2.700000047683716    
  J125343.94-155333.1   1.1451029   0.0   0.030479    0.02117514122814929     0.03688559135635732     0.16667     9.645478248596191    609580.0               1.2069830500045095E7   2.7664193517267996E8    2.250045E9              2.539366345672725E9     2.400520118094701E-4    0.004753087525402946    0.10894132532082226     0.8860655351419653     3.200000047683716     
  J125232.43-155228.3   1.0672358   1.0   0.11277     0.07447393258657704     0.10104613640748601     0.55685     10.275819778442383   2255400.0              4.245014157434891E7    7.578460230561451E8     7.517474999999999E9     8.320026564630493E9     2.7108086524482944E-4   0.005102164187168578    0.0910869715582215      0.903539783389365      0.800000011920929     
  J125415.46-155008.4   1.0672358   0.0   0.041963    0.010451541012385258    1.0377317239050743      1.2868      10.779401779174805   839260.0               5957378.3770595975     7.782987929288057E9     1.73718E10              2.5161584567665115E10   3.335481506512607E-5    2.3676483335295827E-4   0.30932026193969886     0.6904096184118832     -4.400000095367432    
  J125158.87-155155.4   1.1549639   1.0   0.070737    0.04335290429116262     0.03851598302141617     0.024178    8.858616828918457    1414740.0              2.4711155445962694E7   2.888698726606213E8     3.26403E8               6.41398768106584E8      0.0022057105038981095   0.038526976780623216    0.45037484794891053     0.5088924647665681     -3.200000047683716    
  J125202.69-155001.7   1.3047591   1.0   0.038023    0.014890323971192424    0.029200530580744743    0.18516     9.366658210754395    760460.0               8487484.663579682      2.1900397935558558E8    2.49966E9               2.727911924019165E9     2.787699974123715E-4    0.0031113484965726674   0.08028264308215508     0.91632723842386       -4.800000190734863    
  J125232.94-154939.2   1.1451029   0.0   0.08378     0.16490545260315304     0.0034234350762106886   0.20974     9.440239906311035    1675599.9999999998     9.399610798379724E7    2.5675763071580168E7    2.83149E9               2.9528374710553775E9    5.674541915783538E-4    0.031832469245319475    0.00869528489910532     0.9589047916639968     -1.2999999523162842   
  J125212.97-154801.1   1.0672358   0.0   0.15055     0.27830930043465146     0.015466588848157438    0.62187     10.456384658813477   3010999.9999999995     1.5863630124775133E8   1.1599941636118078E8    8.395245000000001E9     8.672891717608932E9     3.471737106882865E-4    0.018291050599152005    0.013374941154362892    0.9679868345357969     0.30000001192092896   
  J125354.77-154720.4   1.0672358   1.0   0.0         0.02666219183778718     0.03761412598880957     0.1733      10.2328462600708     0.0                    1.5197449347538693E7   2.821059449160718E8     2.33955E9               2.6368533942636104E9    0.0                     0.005763479069636657    0.10698582846121979     0.8872506924691436     3.700000047683716     
  J125232.13-154712.0   1.0923601   0.0   0.0084008   0.01292923687786619     0.19322583638819216     0.41744     10.064424514770508   168016.0               7369665.020383728      1.4491937729114413E9    5.63544E9               7.092171453931826E9     2.3690346615471864E-5   0.0010391267425293367   0.20433710356903786     0.7946000793418172     -3.0                  
  J125311.32-154618.8   1.1657647   0.0   0.0         0.007348236416024366    0.06477942745514181     0.12863     9.74032211303711     0.0                    4188494.7571338885     4.8584570591356355E8    1.736505E9              2.226539200670697E9     0.0                     0.0018811682075358      0.21820667058869342     0.7799121612037709     2.5999999046325684    
  J125415.91-154422.7   1.0672358   1.0   0.0         0.10335712528131434     0.4719488713100521      0.23807     10.506169319152832   0.0                    5.8913561410349175E7   3.539616534825391E9     3.213945E9              6.812475096235741E9     0.0                     0.008647893838599438    0.5195786384277896      0.4717734677336109     1.100000023841858     
  J125325.26-154328.1   1.1389521   0.0   0.0         0.09667861432669554     1.7810994453019486      1.6836      10.776368141174316   0.0                    5.510681016621646E7    1.3358245839764616E10   2.27286E10              3.614195264993083E10    0.0                     0.0015247325096122589   0.3696049842450939      0.6288702832452938     -3.4000000953674316   
  J125344.83-154220.4   1.1657647   1.0   0.098919    0.3593240573290711      0.06465171329345938     0.24734     9.873390197753906    1978380.0              2.0481471267757052E8   4.848878497009453E8     3.33909E9               4.0307709423785157E9    4.908192572293822E-4    0.05081278882017332     0.12029655285120669     0.8283998390713906     -0.699999988079071    
  J125359.20-154214.0   1.2220517   1.0   0.018431    0.026206745835295555    0.08339437777349025     0.081085    9.221494674682617    368620.0               1.4937845126118466E7   6.254578333011769E8     1.0946475E9             1.7354117984272952E9    2.1241067989399362E-4   0.008607665995849391    0.3604088861606183      0.6307710371636384     -4.800000190734863    
  J125258.17-154036.4   1.1657647   0.0   0.0         0.09326813099281514     0.02773097144510901     0.65257     10.21491813659668    0.0                    5.316283466590463E7    2.0798228583831757E8    8.809695E9              9.070840120504223E9     0.0                     0.0058608501483487134   0.022928668466792073    0.9712104813848591     0.4000000059604645    
  J125333.86-153835.4   2.989136    0.0   0.030667    0.04745782413027544     3.2916671811692073E-4   5.635E-4    7.657230854034424    613340.0               2.7050959754257E7      2468750.3858769056      7607249.999999999       3.77403001401339E7      0.016251593064246995    0.7167658882895419      0.06541416938154077     0.20156834926467038    -4.800000190734863    
  J125112.41-153747.8   1.1534026   1.0   0.087437    0.04599380535404932     0.27340256608142005     0.20361     10.199357032775879   1748740.0              2.6216469051808115E7   2.0505192456106505E9    2.7487350000000005E9    4.827219454662459E9     3.6226652142590016E-4   0.005430966894717507    0.4247826859477289      0.5694240806361277     0.8999999761581421    
  J125327.84-153722.2   2.9673438   0.0   0.0037548   0.0035373495831936314   0.163333551996913       0.010963    9.313909530639648    75096.0                2016289.2624203698     1.2250016399768474E9    1.480005E8              1.3750935252392678E9    5.4611558138878745E-5   0.00146629245604915     0.8908496894883537      0.10762940649745824    -2.299999952316284    
  J125344.49-153701.0   2.9673438   0.0   0.0         0.005176387540405638    0.10662510032799537     0.0061676   9.083209037780762    0.0                    2950540.898031214      7.996882524599652E8     8.326259999999999E7     8.859013933579965E8     0.0                     0.003330552271565158    0.9026831410985352      0.09398630662989964    -4.400000095367432    
  J125427.97-153621.4   1.0923601   0.0   0.0         0.019156893397025       0.07887952151263748     0.14594     9.789448738098145    0.0                    1.091942923630425E7    5.915964113447812E8     1.97019E9               2.572705840581085E9     0.0                     0.004244336474098387    0.2299510507626321      0.7658046127632696     2.200000047683716     
  J125218.00-153503.8   3.89925     1.0   0.0         0.008930034711882579    0.6509197472506271      0.098556    10.136945724487305   0.0                    5090119.7857730705     4.881898104379703E9     1.330506E9              6.217494224165476E9     0.0                     8.186770429137433E-4    0.7851873967820148      0.21399392617507146    -4.300000190734863    
  J125444.85-153426.5   1.0672358   1.0   0.0         0.018326698775317656    0.42509611711364076     0.68229     10.455835342407227   0.0                    1.0446218301931063E7   3.188220878352306E9     9.210915E9              1.2409582096654236E10   0.0                     8.417864695659238E-4    0.25691605515159827     0.7422421583788359     -4.099999904632568    
  J125321.04-153534.7   1.2220517   1.0   0.0         0.004258790868499202    0.20934795726413274     0.054277    9.554842948913574    0.0                    2427510.795044545      1.5701096794809957E9    7.327395E8              2.30527669027604E9      0.0                     0.0010530236154662495   0.6810938080031453      0.31785316838138844    -1.899999976158142    
  J125432.52-153442.7   1.1451029   1.0   0.0045681   0.4366835569382755      0.003944569747250627    0.006077    8.966282844543457    91362.0                2.4890962745481703E8   2.9584273104379702E7    8.20395E7               3.606247625591967E8     2.5334366767174754E-4   0.6902177922791932      0.08203616660828561     0.22749269744484943    -0.5                  
  J125233.67-153437.7   1.2220517   0.0   0.0078868   0.003990154396556798    0.01274722602739726     0.19805     9.549605369567871    157736.0               2274388.0060373745     9.560419520547946E7     2.6736750000000005E9    2.7717113192115173E9    5.690924552881357E-5    8.205717494000714E-4    0.03449284005257678     0.9646296789524943     -3.200000047683716    
  J125301.90-153346.3   1.1389521   1.0   0.0         0.06916186559827107     0.6833067914335327      0.94296     10.43039321899414    0.0                    3.942226339101451E7    5.124800935751495E9     1.272996E10             1.789418319914251E10    0.0                     0.002203076997272702    0.28639479537669404     0.7114021276260333     -3.200000047683716    
  J125328.43-153342.8   1.1657647   0.0   0.055291    0.08231860074444228     0.11200913467103994     0.042332    9.56587028503418     1105820.0              4.69216024243321E7     8.400685100327996E8     5.71482E8               1.4595779324571319E9    7.576299801535114E-4    0.032147377252642995    0.5755557763322601      0.39153921643494327    -3.0999999046325684   
  J125226.62-153407.2   1.3805481   0.0   9.5747E-4   5.066021631275264E-4    0.08418406907196604     0.11093     9.268224716186523    19149.4                288763.2329826901      6.313805180397453E8     1.497555E9              2.129243430672728E9     8.993523109731894E-6    1.3561776395452173E-4   0.2965281042761102      0.7033272844368256     -4.699999809265137    
  J125347.05-153255.8   3.1434958   1.0   0.035626    0.0209926653031473      0.10795752074088366     0.014084    9.533029556274414    712519.9999999999      1.1965819222793961E7   8.096814055566275E8     1.90134E8               1.0124937447794214E9    7.037278044174259E-4    0.011818166072127977    0.7996902793044139      0.18778782681904072    2.5                   
  J125436.75-153324.4   1.2936193   0.0   9.4925E-4   0.0016829116693903156   0.129931521319699       0.11815     9.474686622619629    18985.000000000004     959259.6515524798      9.744864098977426E8     1.5950250000000002E9    2.5704896545492954E9    7.385752347378654E-6    3.731816814958839E-4    0.37910536156917823     0.6205140709969785     -3.9000000953674316   
  J125231.81-153315.3   2.87227     0.0   0.0         9.846883706629117E-4    0.029747145282654833    0.0010721   8.533488273620605    0.0                    561272.3712778597      2.2310358961991125E8    1.4473350000000002E7    2.3813821199118912E8    0.0                     0.0023569185582808785   0.9368659811226174      0.06077710031910167    -4.5                  
  J125324.32-153245.3   1.3805481   0.0   0.0         0.00433414097053908     0.019019194096083353    0.10837     9.230083465576172    0.0                    2470460.3532072757     1.4264395572062516E8    1.4629949999999998E9    1.6081094160738323E9    0.0                     0.001536251407095704    0.08870289191446164     0.9097608566784426     -2.5999999046325684   
